equity
0
40
80
120
160
200
240
280
320
360
400
440
480
470
510
550
590
630
670
710
750
790
830
870
910
950
990
1030
1070
1110
1150
1190
1230
1270
1310
1350
1390
1430
1470
1510
1550
1590
1630
1670
1710
1750
1740
1730
1720
1710
1700
1690
1680
1670
1660
1650
1640
1630
1620
1610
1600
1590
1580
1570
1560
1550
1540
1530
1520
1510
1500
1490
1480
1470
1460
1500
1490
1480
1470
1460
1450
1490
1480
1520
1510
1500
1490
1480
1470
1460
1450
1440
1430
1420
1410
1400
1390
1380
1370
1360
1350
1340
1330
1320
1310
1300
1290
1280
1270
1260
1300
1340
1330
1370
1410
1450
1490
1530
1570
1610
1650
1690
1680
1720
1760
1800
1840
1830
1820
1810
1800
1790
1780
1770
1760
1750
1740
1730
1720
1710
1700
1690
1680
1670
1660
1650
1640
1630
1620
1610
1600
1590
1580
1570
1560
1550
1540
1530
1570
1610
1650
1690
1730
1720
1760
1750
1740
1730
1720
1710
1700
1690
1680
1670
1660
1650
1640
1630
1620
1660
1700
1690
1730
1770
1760
1800
1790
1780
1820
1860
1900
1940
1980
2020
2060
2050
2090
2130
2170
2160
2150
2190
2180
2220
2210
2200
2190
2180
2170
2160
2150
2190
2230
2270
2310
