entry_time,exit_time,signal,entry_price,exit_price,pnl_pips,confidence
2025-11-03 03:45:00,2025-11-04 01:00:00,SELL,1.15333,1.15033,30,0.7336961202903559
2025-11-03 04:00:00,2025-11-03 13:15:00,SELL,1.15364,1.15064,30,0.7323924895445161
2025-11-03 04:15:00,2025-11-04 01:00:00,SELL,1.15344,1.1504400000000001,30,0.7688275123294133
2025-11-03 04:30:00,2025-11-04 01:15:00,SELL,1.15326,1.15026,30,0.736383842456494
2025-11-03 04:45:00,2025-11-04 01:00:00,SELL,1.15338,1.1503800000000002,30,0.769392125537946
2025-11-03 05:00:00,2025-11-04 01:00:00,SELL,1.15329,1.15029,30,0.7402845648353097
2025-11-03 05:15:00,2025-11-03 14:30:00,SELL,1.15348,1.1504800000000002,30,0.7620944400027304
2025-11-03 05:30:00,2025-11-03 13:15:00,SELL,1.15366,1.15066,30,0.774881266236202
2025-11-03 05:45:00,2025-11-04 01:00:00,SELL,1.15346,1.15046,30,0.7844743768324883
2025-11-03 06:00:00,2025-11-03 13:15:00,SELL,1.15354,1.1505400000000001,30,0.7891248129511409
2025-11-03 06:15:00,2025-11-03 13:15:00,SELL,1.15369,1.1506900000000002,30,0.8053080632750138
2025-11-03 06:30:00,2025-11-03 08:45:00,SELL,1.15396,1.1509600000000002,30,0.783620604584138
2025-11-03 06:45:00,2025-11-03 13:15:00,SELL,1.15372,1.1507200000000002,30,0.7882504289498473
2025-11-03 07:00:00,2025-11-03 13:15:00,SELL,1.15355,1.1505500000000002,30,0.7362700047229603
2025-11-03 07:15:00,2025-11-04 01:00:00,SELL,1.15347,1.15047,30,0.6585265882453932
2025-11-03 07:30:00,2025-11-03 08:45:00,SELL,1.15405,1.1510500000000001,30,0.7813153163381876
2025-11-03 07:45:00,2025-11-03 08:45:00,SELL,1.15394,1.15094,30,0.7500118738807495
2025-11-03 17:30:00,2025-11-04 01:15:00,SELL,1.15304,1.1500400000000002,30,0.6515212043970733
2025-11-05 17:00:00,2025-11-06 06:00:00,BUY,1.14817,1.1511699999999998,30,0.6529386567107984
2025-11-05 17:15:00,2025-11-06 05:45:00,BUY,1.14808,1.1510799999999999,30,0.6570804757306361
2025-11-05 17:30:00,2025-11-06 05:45:00,BUY,1.14792,1.15092,30,0.6690140427350968
2025-11-05 22:30:00,2025-11-06 08:45:00,BUY,1.14906,1.1520599999999999,30,0.6793539554734455
2025-11-05 22:45:00,2025-11-06 08:45:00,BUY,1.14921,1.15221,30,0.666483845246066
2025-11-05 23:00:00,2025-11-06 12:15:00,BUY,1.14944,1.15244,30,0.7111003678117882
2025-11-05 23:15:00,2025-11-06 12:15:00,BUY,1.14945,1.15245,30,0.7075706935935437
2025-11-05 23:30:00,2025-11-06 12:15:00,BUY,1.14946,1.1524599999999998,30,0.7218133276274993
2025-11-05 23:45:00,2025-11-06 12:45:00,BUY,1.14955,1.15255,30,0.724777080285851
2025-11-06 00:00:00,2025-11-06 12:45:00,BUY,1.14962,1.15262,30,0.7032224046283992
2025-11-06 00:15:00,2025-11-06 12:45:00,BUY,1.14983,1.1528299999999998,30,0.7148536917346507
2025-11-06 00:30:00,2025-11-06 12:45:00,BUY,1.14976,1.1527599999999998,30,0.72673811115602
2025-11-06 00:45:00,2025-11-06 12:45:00,BUY,1.15002,1.15302,30,0.7130947657072284
2025-11-06 01:00:00,2025-11-06 13:00:00,BUY,1.15038,1.1533799999999998,30,0.6871754111039746
2025-11-06 01:15:00,2025-11-06 13:30:00,BUY,1.15068,1.1536799999999998,30,0.687808112237021
2025-11-06 01:30:00,2025-11-06 13:30:00,BUY,1.1507,1.1537,30,0.6848985480204205
2025-11-06 01:45:00,2025-11-06 13:30:00,BUY,1.1507,1.1537,30,0.6737319179501883
2025-11-06 02:00:00,2025-11-06 13:30:00,BUY,1.1507,1.1537,30,0.6774057394264679
2025-11-06 02:15:00,2025-11-06 13:30:00,BUY,1.15065,1.1536499999999998,30,0.6700918361308513
2025-11-06 02:30:00,2025-11-06 13:00:00,BUY,1.15038,1.1533799999999998,30,0.697690979941788
2025-11-06 02:45:00,2025-11-06 13:00:00,BUY,1.15048,1.1534799999999998,30,0.6947093844687157
2025-11-06 03:00:00,2025-11-06 13:00:00,BUY,1.15058,1.1535799999999998,30,0.6734181949216398
2025-11-06 03:15:00,2025-11-06 13:30:00,BUY,1.15069,1.1536899999999999,30,0.6981945416423767
2025-11-06 03:30:00,2025-11-06 13:30:00,BUY,1.15064,1.15364,30,0.7186113481658666
2025-11-06 03:45:00,2025-11-06 13:30:00,BUY,1.15065,1.1536499999999998,30,0.7536421873023539
2025-11-06 04:00:00,2025-11-06 13:30:00,BUY,1.15073,1.15373,30,0.7583822173179985
2025-11-06 04:15:00,2025-11-06 13:00:00,BUY,1.15047,1.15347,30,0.7833588316670315
2025-11-06 04:30:00,2025-11-06 13:00:00,BUY,1.15047,1.15347,30,0.7697085639443819
2025-11-06 04:45:00,2025-11-06 13:30:00,BUY,1.15066,1.15366,30,0.7796414815113494
2025-11-06 05:00:00,2025-11-06 13:00:00,BUY,1.15051,1.1535099999999998,30,0.778882520069597
2025-11-06 05:15:00,2025-11-06 13:30:00,BUY,1.15075,1.1537499999999998,30,0.7610023481990068
2025-11-06 05:30:00,2025-11-06 13:30:00,BUY,1.15068,1.1536799999999998,30,0.785566415149981
2025-11-06 05:45:00,2025-11-06 13:30:00,BUY,1.15097,1.15397,30,0.7520457840307706
2025-11-06 06:00:00,2025-11-06 13:30:00,BUY,1.15106,1.1540599999999999,30,0.7551064127430387
2025-11-06 06:15:00,2025-11-06 13:30:00,BUY,1.15103,1.15403,30,0.7756672973216492
2025-11-06 06:30:00,2025-11-06 13:30:00,BUY,1.15069,1.1536899999999999,30,0.770940292489522
2025-11-06 06:45:00,2025-11-06 13:30:00,BUY,1.15066,1.15366,30,0.781817235635296
2025-11-06 07:00:00,2025-11-06 13:30:00,BUY,1.15102,1.1540199999999998,30,0.7630052903726664
2025-11-06 07:15:00,2025-11-06 13:45:00,BUY,1.15118,1.15418,30,0.7666875559743923
2025-11-06 07:30:00,2025-11-06 13:30:00,BUY,1.15097,1.15397,30,0.7893101232094638
2025-11-06 07:45:00,2025-11-06 13:30:00,BUY,1.15079,1.1537899999999999,30,0.7791544916804213
2025-11-06 08:00:00,2025-11-06 13:30:00,BUY,1.15098,1.1539799999999998,30,0.7931010105837124
2025-11-06 08:15:00,2025-11-06 13:45:00,BUY,1.1512,1.1542,30,0.8003469385213754
2025-11-06 08:30:00,2025-11-06 13:00:00,BUY,1.15059,1.15359,30,0.7516951638186998
2025-11-06 09:00:00,2025-11-06 18:30:00,BUY,1.1517,1.1546999999999998,30,0.7240279244686809
2025-11-06 09:15:00,2025-11-06 18:00:00,BUY,1.15151,1.15451,30,0.7270941874399584
2025-11-06 09:30:00,2025-11-06 18:00:00,BUY,1.1516,1.1545999999999998,30,0.7187371456071425
2025-11-06 09:45:00,2025-11-06 13:45:00,BUY,1.15132,1.1543199999999998,30,0.727445779428638
2025-11-06 10:00:00,2025-11-06 18:00:00,BUY,1.15147,1.1544699999999999,30,0.7538105659698264
2025-11-06 10:15:00,2025-11-06 18:00:00,BUY,1.15139,1.1543899999999998,30,0.749791346598989
2025-11-06 10:30:00,2025-11-06 18:00:00,BUY,1.1516,1.1545999999999998,30,0.7478504131970221
2025-11-06 10:45:00,2025-11-06 13:30:00,BUY,1.15103,1.15403,30,0.691622055594715
2025-11-06 11:00:00,2025-11-06 13:45:00,BUY,1.15116,1.1541599999999999,30,0.7244913436028122
2025-11-06 11:15:00,2025-11-06 18:00:00,BUY,1.15145,1.15445,30,0.719409927285797
2025-11-06 11:30:00,2025-11-06 18:45:00,BUY,1.15194,1.1549399999999999,30,0.7267005815614277
2025-11-06 11:45:00,2025-11-06 19:15:00,BUY,1.152,1.1549999999999998,30,0.7262465463745102
2025-11-06 12:00:00,2025-11-06 19:30:00,BUY,1.1522,1.1551999999999998,30,0.7035235437134143
2025-11-06 12:15:00,2025-11-06 18:45:00,BUY,1.15187,1.1548699999999998,30,0.7175713503794593
2025-11-06 12:30:00,2025-11-07 11:15:00,BUY,1.15246,1.15546,30,0.6521463656872895
2025-11-07 03:00:00,2025-11-07 13:15:00,BUY,1.15362,1.15662,30,0.664765282624123
2025-11-07 03:15:00,2025-11-07 13:15:00,BUY,1.15357,1.1565699999999999,30,0.6952769031399484
2025-11-07 03:30:00,2025-11-07 13:15:00,BUY,1.15363,1.1566299999999998,30,0.6992747640382511
2025-11-07 03:45:00,2025-11-07 13:15:00,BUY,1.15376,1.1567599999999998,30,0.6886362888805775
2025-11-07 04:00:00,2025-11-07 13:15:00,BUY,1.15354,1.15654,30,0.7062668810158158
2025-11-07 04:15:00,2025-11-07 12:15:00,BUY,1.15341,1.15641,30,0.748630439559469
2025-11-07 04:30:00,2025-11-07 12:15:00,BUY,1.15344,1.15644,30,0.751520592975816
2025-11-07 04:45:00,2025-11-07 13:15:00,BUY,1.15363,1.1566299999999998,30,0.7256961159923769
2025-11-07 05:00:00,2025-11-07 13:15:00,BUY,1.15365,1.15665,30,0.7281934251661433
2025-11-07 05:15:00,2025-11-07 13:15:00,BUY,1.15367,1.1566699999999999,30,0.7144367173602387
2025-11-07 05:30:00,2025-11-07 13:15:00,BUY,1.15364,1.15664,30,0.718735128451291
2025-11-07 05:45:00,2025-11-07 12:00:00,BUY,1.15338,1.15638,30,0.7249976718599221
2025-11-07 06:00:00,2025-11-07 12:15:00,BUY,1.15343,1.1564299999999998,30,0.7839861785337676
2025-11-07 06:15:00,2025-11-07 11:45:00,BUY,1.15305,1.1560499999999998,30,0.7749890087780483
2025-11-07 06:30:00,2025-11-07 12:00:00,BUY,1.15319,1.1561899999999998,30,0.7558159054633136
2025-11-07 06:45:00,2025-11-07 11:45:00,BUY,1.15305,1.1560499999999998,30,0.7595344592223715
2025-11-07 07:00:00,2025-11-07 12:00:00,BUY,1.1532,1.1562,30,0.7767024056747336
2025-11-07 07:15:00,2025-11-07 12:00:00,BUY,1.15337,1.15637,30,0.7895673467170755
2025-11-07 07:30:00,2025-11-07 12:00:00,BUY,1.15311,1.15611,30,0.7428855035074311
2025-11-07 07:45:00,2025-11-07 12:00:00,BUY,1.15323,1.1562299999999999,30,0.7328184977727035
2025-11-07 08:00:00,2025-11-07 13:15:00,BUY,1.15379,1.15679,30,0.6954728596162701
2025-11-07 08:15:00,2025-11-07 13:15:00,BUY,1.15366,1.1566599999999998,30,0.7216992981738783
2025-11-07 08:30:00,2025-11-07 12:00:00,BUY,1.15333,1.1563299999999999,30,0.7019626309262239
2025-11-07 08:45:00,2025-11-07 12:15:00,BUY,1.15346,1.1564599999999998,30,0.7781254467566964
2025-11-07 09:00:00,2025-11-07 12:15:00,BUY,1.15346,1.1564599999999998,30,0.7599231721070655
2025-11-07 09:15:00,2025-11-07 13:15:00,BUY,1.15357,1.1565699999999999,30,0.7453716608964585
2025-11-07 09:30:00,2025-11-07 13:15:00,BUY,1.15359,1.1565899999999998,30,0.7613575791184733
2025-11-07 09:45:00,2025-11-07 13:15:00,BUY,1.1538,1.1567999999999998,30,0.7240056029844933
2025-11-07 10:00:00,2025-11-07 14:00:00,BUY,1.15433,1.15733,30,0.6823370888123966
2025-11-07 10:15:00,2025-11-07 14:45:00,BUY,1.15472,1.1577199999999999,30,0.6807215660711227
2025-11-07 10:30:00,2025-11-07 14:45:00,BUY,1.15476,1.15776,30,0.6865445179204674
2025-11-07 10:45:00,2025-11-07 15:00:00,BUY,1.15497,1.15797,30,0.7008926387347426
2025-11-11 02:45:00,2025-11-11 13:15:00,BUY,1.15532,1.1583199999999998,30,0.6548785332728285
2025-11-11 04:30:00,2025-11-11 13:15:00,BUY,1.15579,1.15879,30,0.6740084324933623
2025-11-11 04:45:00,2025-11-11 13:15:00,BUY,1.15577,1.1587699999999999,30,0.6547001233781661
2025-11-11 06:30:00,2025-11-11 13:15:00,BUY,1.15541,1.15841,30,0.6677125490166453
2025-11-11 06:45:00,2025-11-11 13:15:00,BUY,1.15519,1.1581899999999998,30,0.6773940670194628
2025-11-11 07:15:00,2025-11-11 13:15:00,BUY,1.15549,1.1584899999999998,30,0.6747537835260239
2025-11-11 07:30:00,2025-11-11 13:15:00,BUY,1.15573,1.1587299999999998,30,0.6772903863920051
2025-11-11 07:45:00,2025-11-11 13:15:00,BUY,1.15599,1.15899,30,0.6743514131668242
2025-11-11 08:00:00,2025-11-11 13:15:00,BUY,1.15593,1.1589299999999998,30,0.6949542210989763
2025-11-11 08:30:00,2025-11-11 13:15:00,BUY,1.15597,1.1589699999999998,30,0.667399116300488
2025-11-11 08:45:00,2025-11-11 13:15:00,BUY,1.15542,1.1584199999999998,30,0.659672588116902
2025-11-11 09:00:00,2025-11-11 13:15:00,BUY,1.15552,1.15852,30,0.6854019678851776
2025-11-11 09:15:00,2025-11-11 13:15:00,BUY,1.15632,1.15932,30,0.6763615291581597
2025-11-11 09:45:00,2025-11-11 13:15:00,BUY,1.15642,1.15942,30,0.6527240203820175
2025-11-11 10:00:00,2025-11-11 13:15:00,BUY,1.15656,1.15956,30,0.6796486000395384
2025-11-11 11:45:00,2025-11-11 13:30:00,BUY,1.15715,1.1601499999999998,30,0.6578279001999314
2025-11-12 09:30:00,2025-11-12 14:15:00,BUY,1.15725,1.15625,-10,0.6536425495628275
2025-11-12 09:45:00,2025-11-13 07:30:00,BUY,1.15699,1.1599899999999999,30,0.7125441407497293
2025-11-12 10:00:00,2025-11-13 07:30:00,BUY,1.15715,1.1601499999999998,30,0.7312026264478242
2025-11-12 10:15:00,2025-11-12 15:45:00,BUY,1.15654,1.1595399999999998,30,0.6887764123418144
2025-11-12 10:30:00,2025-11-13 07:30:00,BUY,1.15699,1.1599899999999999,30,0.6846517109711928
2025-11-12 10:45:00,2025-11-13 07:30:00,BUY,1.15697,1.15997,30,0.7097001889247694
2025-11-12 11:00:00,2025-11-13 07:30:00,BUY,1.15687,1.15987,30,0.7182723802346289
2025-11-12 11:15:00,2025-11-13 07:30:00,BUY,1.15704,1.16004,30,0.7084762588919804
2025-11-12 11:30:00,2025-11-13 07:30:00,BUY,1.15708,1.16008,30,0.6955309917106643
2025-11-12 13:00:00,2025-11-12 14:15:00,BUY,1.15728,1.1562800000000002,-10,0.6621549548600868
2025-11-12 13:15:00,2025-11-13 07:30:00,BUY,1.15701,1.16001,30,0.6956722017751847
2025-11-12 13:30:00,2025-11-13 07:30:00,BUY,1.15684,1.15984,30,0.695686054402771
2025-11-12 13:45:00,2025-11-13 07:30:00,BUY,1.15717,1.16017,30,0.6876817472514035
2025-11-12 14:00:00,2025-11-12 15:45:00,BUY,1.15647,1.15947,30,0.6973965497113597
2025-11-12 14:15:00,2025-11-12 15:45:00,BUY,1.15643,1.15943,30,0.7324365214219108
2025-11-12 14:30:00,2025-11-13 07:30:00,BUY,1.15721,1.16021,30,0.6671563183502937
2025-11-12 14:45:00,2025-11-13 07:45:00,BUY,1.1575,1.1604999999999999,30,0.671284500376558
2025-11-12 15:00:00,2025-11-13 07:45:00,BUY,1.1578,1.1607999999999998,30,0.6566096824394557
2025-11-12 15:15:00,2025-11-13 07:45:00,BUY,1.15771,1.16071,30,0.6662592004143809
2025-11-12 20:00:00,2025-11-13 08:00:00,BUY,1.15874,1.16174,30,0.6523451442344469
2025-11-12 21:15:00,2025-11-13 08:00:00,BUY,1.15858,1.1615799999999998,30,0.6571334659217587
2025-11-13 03:15:00,2025-11-13 08:00:00,BUY,1.15879,1.1617899999999999,30,0.6525262117833708
2025-11-13 03:30:00,2025-11-13 08:00:00,BUY,1.15879,1.1617899999999999,30,0.6721724327371135
2025-11-13 03:45:00,2025-11-13 08:45:00,BUY,1.15894,1.16194,30,0.664922493836369
2025-11-13 04:15:00,2025-11-13 08:00:00,BUY,1.15882,1.1618199999999999,30,0.6975075505779271
2025-11-13 04:30:00,2025-11-13 08:00:00,BUY,1.15884,1.16184,30,0.6895101202119028
2025-11-13 05:00:00,2025-11-13 08:00:00,BUY,1.15872,1.1617199999999999,30,0.7199133432300151
2025-11-13 05:15:00,2025-11-13 08:00:00,BUY,1.15853,1.16153,30,0.7155808050102053
2025-11-13 05:30:00,2025-11-13 08:00:00,BUY,1.15831,1.1613099999999998,30,0.7366441008928152
2025-11-13 05:45:00,2025-11-13 07:45:00,BUY,1.15816,1.16116,30,0.7347602943571908
2025-11-13 06:00:00,2025-11-13 08:00:00,BUY,1.15823,1.16123,30,0.758551033583424
2025-11-13 06:15:00,2025-11-13 08:00:00,BUY,1.15831,1.1613099999999998,30,0.7515832771090755
2025-11-13 06:30:00,2025-11-13 08:00:00,BUY,1.15834,1.1613399999999998,30,0.7606190337268062
2025-11-13 06:45:00,2025-11-13 08:00:00,BUY,1.15855,1.1615499999999999,30,0.7308970862060825
2025-11-13 07:00:00,2025-11-13 08:00:00,BUY,1.15869,1.16169,30,0.6966478352786616
2025-11-25 08:15:00,2025-11-25 12:30:00,BUY,1.15251,1.1555099999999998,30,0.6546532712509725
2025-11-28 00:45:00,2025-11-28 01:45:00,BUY,1.15938,1.1583800000000002,-10,0.6621006171951642
2025-12-02 09:30:00,2025-12-02 15:15:00,BUY,1.16068,1.15968,-10,0.670864963083015
2025-12-02 10:00:00,2025-12-02 15:15:00,BUY,1.16061,1.15961,-10,0.6959948363025572
2025-12-02 10:15:00,2025-12-02 16:45:00,BUY,1.16018,1.15918,-10,0.6752369235288203
