equity
0
-10
30
20
60
100
140
180
170
210
200
240
280
320
360
400
440
480
470
510
550
540
530
570
560
550
590
580
620
660
700
690
730
720
710
750
790
780
820
810
850
890
930
920
910
900
890
880
870
860
850
840
880
920
910
950
990
1030
1020
1010
1000
990
1030
1070
1110
1100
1090
1080
1070
1060
1050
1040
1080
1070
1060
1050
1040
1030
1020
1060
1100
1140
1180
1220
1260
1300
1290
1330
1370
1410
1450
1490
1530
1520
1560
1600
1590
1630
1620
1660
1650
1690
1730
1720
1760
1800
1840
1880
1870
1860
1900
1940
1980
1970
2010
2050
2090
2130
2170
2160
2200
2240
2280
2320
2360
2350
2390
2380
2420
2410
2450
2440
2430
2420
2410
2450
2490
2530
2570
2610
2600
2640
2680
2720
2710
2700
2690
2680
2720
2710
2750
2740
2730
2770
2760
2800
2840
2880
2920
2960
2950
2990
2980
3020
3060
3100
3140
3180
3220
3260
3300
3290
3280
3320
3310
3350
3390
3430
3420
3410
3400
3440
3430
3420
3410
3400
3390
3380
3370
3410
3450
3490
3530
3520
3510
3550
3540
3580
3570
3560
3550
3540
3530
3570
3610
3650
3690
3730
3770
3760
3800
3790
3830
3820
3810
3800
3790
3830
3820
3860
3900
3940
3980
4020
4010
4050
4040
4030
4020
4010
4000
3990
4030
4070
4060
4100
4090
4130
4120
4160
4200
4190
4180
4220
4260
4300
4340
4330
4370
4360
4350
4340
4330
4370
4410
4400
4440
4430
4420
4410
4450
4490
4530
4520
4510
4500
4490
4480
4520
4560
4600
4640
4630
4670
4710
4700
4690
4730
4770
4760
4750
4740
4780
4770
4760
4800
4790
4780
4770
4760
4750
4740
4730
4720
4710
4700
4690
4680
4670
4660
4700
4740
4780
4820
4860
4900
4890
4930
