entry_time,exit_time,signal,entry_price,exit_price,pnl_pips,confidence
2025-09-03 13:15:00,2025-09-03 14:00:00,BUY,1.37961,1.3786100000000001,-10,0.5347428083409413
2025-09-03 13:45:00,2025-09-04 06:45:00,SELL,1.38031,1.3813099999999998,-10,0.44175904216818035
2025-09-03 14:15:00,2025-09-04 11:00:00,BUY,1.37843,1.38243,40,0.6394436586665789
2025-09-03 15:30:00,2025-09-04 14:00:00,BUY,1.37872,1.38272,40,0.42034983728192293
2025-09-03 17:00:00,2025-09-04 12:30:00,BUY,1.37863,1.38263,40,0.5248254736782164
2025-09-03 20:30:00,2025-09-04 14:00:00,BUY,1.37919,1.38319,40,0.5336722141669817
2025-09-03 23:30:00,2025-09-04 14:00:00,BUY,1.37927,1.38327,40,0.4094798823766556
2025-09-04 09:00:00,2025-09-05 05:45:00,BUY,1.38114,1.3801400000000001,-10,0.40774180751452255
2025-09-04 13:45:00,2025-09-05 05:45:00,BUY,1.38131,1.3803100000000001,-10,0.5848256865786761
2025-09-04 15:15:00,2025-09-05 07:00:00,SELL,1.38399,1.37999,40,0.5090477391316224
2025-09-05 10:45:00,2025-09-05 12:30:00,BUY,1.37934,1.3783400000000001,-10,0.4024529056867651
2025-09-05 11:45:00,2025-09-05 12:30:00,SELL,1.3802,1.3762,40,0.4044935915266567
2025-09-05 12:15:00,2025-09-05 12:30:00,BUY,1.37869,1.37769,-10,0.47106876627782973
2025-09-05 16:15:00,2025-09-08 07:30:00,BUY,1.38243,1.3814300000000002,-10,0.4658042540612567
2025-09-05 18:00:00,2025-09-08 10:45:00,SELL,1.38472,1.38072,40,0.4025332730029265
2025-09-05 18:30:00,2025-09-08 10:45:00,SELL,1.38489,1.38089,40,0.40341626513693035
2025-09-05 19:45:00,2025-09-08 10:30:00,SELL,1.38505,1.3810499999999999,40,0.6619207999098827
2025-09-05 20:45:00,2025-09-08 07:30:00,BUY,1.38252,1.38152,-10,0.5449708297267712
2025-09-07 22:45:00,2025-09-08 11:15:00,SELL,1.38424,1.38024,40,0.532137447192149
2025-09-08 00:45:00,2025-09-08 12:30:00,SELL,1.38376,1.37976,40,0.4718974109403802
2025-09-08 09:00:00,2025-09-08 16:30:00,SELL,1.38227,1.38327,-10,0.4548172625653147
2025-09-08 13:00:00,2025-09-08 16:30:00,BUY,1.37885,1.38285,40,0.6761088450186198
2025-09-08 16:30:00,2025-09-09 16:15:00,SELL,1.38305,1.3840499999999998,-10,0.4118922251053664
2025-09-08 23:15:00,2025-09-09 15:45:00,BUY,1.37956,1.38356,40,0.47293682183316066
2025-09-08 23:30:00,2025-09-09 16:15:00,BUY,1.37973,1.38373,40,0.4180034599819438
2025-09-08 23:45:00,2025-09-09 15:45:00,BUY,1.37953,1.38353,40,0.42001816756157706
2025-09-09 03:45:00,2025-09-09 12:15:00,SELL,1.38091,1.38191,-10,0.4372613457035031
2025-09-09 06:15:00,2025-09-09 15:45:00,BUY,1.37946,1.38346,40,0.5029763722198712
2025-09-09 09:15:00,2025-09-09 16:15:00,BUY,1.37975,1.38375,40,0.569153159831513
2025-09-09 13:45:00,2025-09-09 14:00:00,BUY,1.38159,1.3805900000000002,-10,0.6247895025068712
2025-09-09 21:15:00,2025-09-10 14:15:00,BUY,1.38406,1.3830600000000002,-10,0.4360465901647498
2025-09-10 06:15:00,2025-09-10 13:45:00,BUY,1.38456,1.3835600000000001,-10,0.5495832509702709
2025-09-10 09:15:00,2025-09-10 13:45:00,BUY,1.3848,1.3838000000000001,-10,0.530441265290623
2025-09-10 14:15:00,2025-09-11 06:00:00,BUY,1.38385,1.38785,40,0.6455553536888711
2025-09-10 23:15:00,2025-09-11 13:45:00,BUY,1.3858,1.3848,-10,0.45363308491573684
2025-09-11 06:45:00,2025-09-11 12:30:00,BUY,1.38726,1.38626,-10,0.4743327192203961
2025-09-11 09:45:00,2025-09-11 14:15:00,SELL,1.38825,1.38425,40,0.5321253222781528
2025-09-11 11:45:00,2025-09-11 13:45:00,SELL,1.3888,1.3848,40,0.4507783954945903
