timestamp,open,high,low,close,volume
2025-05-28 14:15:00,163.727,163.759,163.675,163.686,687
2025-05-28 14:30:00,163.684,163.704,163.605,163.67,732
2025-05-28 14:45:00,163.671,163.756,163.652,163.702,1085
2025-05-28 15:00:00,163.7,163.839,163.697,163.713,843
2025-05-28 15:15:00,163.708,163.75,163.623,163.698,813
2025-05-28 15:30:00,163.695,163.782,163.663,163.716,709
2025-05-28 15:45:00,163.715,163.737,163.655,163.677,588
2025-05-28 16:00:00,163.681,163.714,163.66,163.714,528
2025-05-28 16:15:00,163.713,163.751,163.705,163.737,437
2025-05-28 16:30:00,163.741,163.784,163.729,163.751,402
2025-05-28 16:45:00,163.751,163.763,163.661,163.662,413
2025-05-28 17:00:00,163.66,163.691,163.651,163.667,429
2025-05-28 17:15:00,163.665,163.675,163.629,163.655,394
2025-05-28 17:30:00,163.652,163.706,163.635,163.65,434
2025-05-28 17:45:00,163.646,163.648,163.592,163.599,403
2025-05-28 18:00:00,163.595,163.655,163.546,163.645,480
2025-05-28 18:15:00,163.646,163.646,163.587,163.62,452
2025-05-28 18:30:00,163.624,163.634,163.568,163.588,393
2025-05-28 18:45:00,163.589,163.608,163.485,163.566,615
2025-05-28 19:00:00,163.567,163.635,163.552,163.595,450
2025-05-28 19:15:00,163.595,163.627,163.566,163.59,437
2025-05-28 19:30:00,163.59,163.599,163.551,163.554,387
2025-05-28 19:45:00,163.555,163.597,163.547,163.574,468
2025-05-28 20:00:00,163.576,163.582,163.546,163.566,269
2025-05-28 20:15:00,163.564,163.599,163.528,163.571,304
2025-05-28 20:30:00,163.571,163.59,163.515,163.526,261
2025-05-28 20:45:00,163.526,163.588,163.404,163.416,498
2025-05-28 21:00:00,163.417,163.418,163.355,163.374,79
2025-05-28 21:15:00,163.375,163.472,163.339,163.472,121
2025-05-28 21:30:00,163.471,163.492,163.458,163.492,148
2025-05-28 21:45:00,163.493,163.503,163.462,163.486,151
2025-05-28 22:00:00,163.531,163.586,163.529,163.562,220
2025-05-28 22:15:00,163.562,163.569,163.539,163.567,246
2025-05-28 22:30:00,163.567,163.576,163.549,163.552,234
2025-05-28 22:45:00,163.552,163.626,163.552,163.609,333
2025-05-28 23:00:00,163.611,163.961,163.608,163.911,956
2025-05-28 23:15:00,163.909,163.938,163.845,163.851,1069
2025-05-28 23:30:00,163.851,163.992,163.621,163.69,1843
2025-05-28 23:45:00,163.694,163.755,163.626,163.636,1352
2025-05-29 00:00:00,163.64,163.948,163.64,163.922,1752
2025-05-29 00:15:00,163.928,164.087,163.916,163.992,1499
2025-05-29 00:30:00,163.993,164.154,163.961,164.081,1095
2025-05-29 00:45:00,164.076,164.135,163.986,164.127,1291
2025-05-29 01:00:00,164.124,164.207,163.932,163.993,1326
2025-05-29 01:15:00,163.993,164.047,163.913,164.041,931
2025-05-29 01:30:00,164.041,164.041,163.914,163.992,718
2025-05-29 01:45:00,163.993,164.071,163.96,164.019,826
2025-05-29 02:00:00,164.023,164.036,163.933,164.007,681
