timestamp,open,high,low,close,volume
2025-08-06 17:00:00,147.345,147.404,147.327,147.354,1101
2025-08-06 17:15:00,147.352,147.378,147.269,147.293,801
2025-08-06 17:30:00,147.291,147.302,147.218,147.228,702
2025-08-06 17:45:00,147.226,147.25,147.216,147.237,577
2025-08-06 18:00:00,147.235,147.273,147.134,147.146,664
2025-08-06 18:15:00,147.146,147.184,147.082,147.084,618
2025-08-06 18:30:00,147.084,147.096,146.974,146.992,672
2025-08-06 18:45:00,146.993,147.068,146.973,147.063,607
2025-08-06 19:00:00,147.063,147.12,147.06,147.086,614
2025-08-06 19:15:00,147.086,147.099,147.064,147.094,408
2025-08-06 19:30:00,147.095,147.136,147.088,147.13,330
2025-08-06 19:45:00,147.13,147.184,147.129,147.177,481
2025-08-06 20:00:00,147.168,147.253,147.156,147.252,330
2025-08-06 20:15:00,147.251,147.27,147.215,147.236,289
2025-08-06 20:30:00,147.235,147.5,147.218,147.488,663
2025-08-06 20:45:00,147.488,147.498,147.118,147.17,424
2025-08-06 21:00:00,147.124,147.214,147.124,147.193,112
2025-08-06 21:15:00,147.191,147.393,147.176,147.369,212
2025-08-06 21:30:00,147.36,147.417,147.355,147.416,258
2025-08-06 21:45:00,147.416,147.431,147.206,147.323,346
2025-08-06 22:00:00,147.345,147.354,147.194,147.25,389
2025-08-06 22:15:00,147.25,147.305,147.25,147.305,433
2025-08-06 22:30:00,147.304,147.312,147.201,147.225,350
2025-08-06 22:45:00,147.229,147.244,147.193,147.212,280
2025-08-06 23:00:00,147.211,147.238,147.186,147.229,316
2025-08-06 23:15:00,147.229,147.229,147.148,147.184,288
2025-08-06 23:30:00,147.184,147.244,147.171,147.19,423
2025-08-06 23:45:00,147.19,147.251,147.17,147.196,761
2025-08-07 00:00:00,147.192,147.36,147.166,147.306,1245
2025-08-07 00:15:00,147.308,147.392,147.284,147.371,784
2025-08-07 00:30:00,147.372,147.476,147.372,147.473,742
2025-08-07 00:45:00,147.473,147.596,147.439,147.579,1312
2025-08-07 01:00:00,147.581,147.639,147.538,147.566,1075
2025-08-07 01:15:00,147.566,147.663,147.489,147.625,919
2025-08-07 01:30:00,147.624,147.685,147.558,147.583,882
2025-08-07 01:45:00,147.583,147.588,147.476,147.491,782
2025-08-07 02:00:00,147.491,147.571,147.441,147.47,789
2025-08-07 02:15:00,147.47,147.552,147.455,147.536,596
2025-08-07 02:30:00,147.537,147.541,147.453,147.518,486
2025-08-07 02:45:00,147.519,147.573,147.501,147.562,455
2025-08-07 03:00:00,147.562,147.637,147.56,147.626,500
2025-08-07 03:15:00,147.626,147.709,147.583,147.584,644
2025-08-07 03:30:00,147.581,147.598,147.524,147.573,672
2025-08-07 03:45:00,147.573,147.576,147.475,147.508,570
2025-08-07 04:00:00,147.51,147.532,147.437,147.471,547
2025-08-07 04:15:00,147.471,147.479,147.387,147.411,569
2025-08-07 04:30:00,147.411,147.43,147.337,147.347,609
2025-08-07 04:45:00,147.346,147.361,147.265,147.302,582
2025-08-07 05:00:00,147.302,147.315,147.208,147.269,679
2025-08-07 05:15:00,147.269,147.332,147.264,147.268,536
2025-08-07 05:30:00,147.268,147.343,147.251,147.325,615
2025-08-07 05:45:00,147.326,147.331,147.256,147.276,629
2025-08-07 06:00:00,147.272,147.302,147.216,147.233,830
2025-08-07 06:15:00,147.233,147.236,147.097,147.104,912
2025-08-07 06:30:00,147.105,147.115,146.954,146.978,920
2025-08-07 06:45:00,146.978,146.978,146.791,146.855,1246
2025-08-07 07:00:00,146.856,146.921,146.804,146.919,1384
2025-08-07 07:15:00,146.92,146.959,146.827,146.836,1126
2025-08-07 07:30:00,146.837,146.846,146.731,146.786,1171
2025-08-07 07:45:00,146.785,146.834,146.685,146.801,1069
2025-08-07 08:00:00,146.803,147.113,146.775,146.99,1850
2025-08-07 08:15:00,146.989,147.179,146.989,147.091,1486
2025-08-07 08:30:00,147.09,147.121,146.995,147.057,1290
2025-08-07 08:45:00,147.055,147.181,147.052,147.13,1093
2025-08-07 09:00:00,147.128,147.267,147.108,147.217,924
2025-08-07 09:15:00,147.218,147.272,147.203,147.215,670
2025-08-07 09:30:00,147.213,147.323,147.213,147.272,815
2025-08-07 09:45:00,147.272,147.349,147.227,147.341,671
2025-08-07 10:00:00,147.343,147.398,147.34,147.377,778
2025-08-07 10:15:00,147.375,147.398,147.33,147.39,658
2025-08-07 10:30:00,147.39,147.393,147.281,147.338,659
2025-08-07 10:45:00,147.338,147.382,147.281,147.324,645
2025-08-07 11:00:00,147.326,147.414,147.253,147.364,1335
2025-08-07 11:15:00,147.365,147.451,147.326,147.428,900
2025-08-07 11:30:00,147.428,147.492,147.363,147.408,1077
2025-08-07 11:45:00,147.41,147.418,147.288,147.306,898
2025-08-07 12:00:00,147.306,147.39,147.264,147.351,1231
2025-08-07 12:15:00,147.349,147.355,147.158,147.221,1151
2025-08-07 12:30:00,147.21,147.241,147.015,147.227,1859
2025-08-07 12:45:00,147.225,147.291,147.136,147.283,1352
2025-08-07 13:00:00,147.286,147.316,147.168,147.21,1507
2025-08-07 13:15:00,147.208,147.3,147.161,147.171,1463
2025-08-07 13:30:00,147.169,147.302,147.106,147.146,2199
2025-08-07 13:45:00,147.144,147.29,147.142,147.273,1647
2025-08-07 14:00:00,147.274,147.496,147.19,147.247,3830
2025-08-07 14:15:00,147.251,147.54,147.251,147.469,1978
2025-08-07 14:30:00,147.468,147.531,147.39,147.477,1778
2025-08-07 14:45:00,147.48,147.528,147.454,147.489,1653
2025-08-07 15:00:00,147.487,147.584,147.431,147.446,1493
2025-08-07 15:15:00,147.445,147.483,147.39,147.412,1085
2025-08-07 15:30:00,147.409,147.419,147.343,147.375,903
2025-08-07 15:45:00,147.377,147.39,147.321,147.361,795
2025-08-07 16:00:00,147.359,147.433,147.326,147.417,826
2025-08-07 16:15:00,147.416,147.422,147.299,147.316,693
2025-08-07 16:30:00,147.314,147.408,147.308,147.364,606
2025-08-07 16:45:00,147.364,147.388,147.344,147.357,497
2025-08-07 17:00:00,147.358,147.452,147.356,147.432,868
2025-08-07 17:15:00,147.434,147.468,147.401,147.423,727
2025-08-07 17:30:00,147.423,147.442,147.355,147.37,661
2025-08-07 17:45:00,147.372,147.434,147.354,147.417,569
2025-08-07 18:00:00,147.418,147.427,147.382,147.4,498
2025-08-07 18:15:00,147.4,147.486,147.398,147.467,539
2025-08-07 18:30:00,147.467,147.53,147.447,147.527,522
2025-08-07 18:45:00,147.527,147.567,147.495,147.563,595
2025-08-07 19:00:00,147.562,147.563,147.496,147.497,437
2025-08-07 19:15:00,147.497,147.509,147.438,147.438,425
2025-08-07 19:30:00,147.436,147.436,147.05,147.055,2773
2025-08-07 19:45:00,147.056,147.162,146.938,147.077,1858
2025-08-07 20:00:00,147.072,147.083,146.95,147.058,543
2025-08-07 20:15:00,147.058,147.063,146.965,146.979,395
2025-08-07 20:30:00,146.981,147.095,146.979,147.085,394
2025-08-07 20:45:00,147.083,147.146,147.058,147.083,453
2025-08-07 21:00:00,147.013,147.1,146.988,147.096,61
2025-08-07 21:15:00,147.098,147.102,146.965,147.078,93
2025-08-07 21:30:00,147.08,147.107,147.039,147.107,205
2025-08-07 21:45:00,147.107,147.116,146.968,146.981,193
2025-08-07 22:00:00,147.047,147.059,146.968,147.026,452
2025-08-07 22:15:00,147.022,147.054,147.008,147.041,239
2025-08-07 22:30:00,147.041,147.043,146.811,146.859,643
2025-08-07 22:45:00,146.86,146.948,146.845,146.945,439
2025-08-07 23:00:00,146.944,146.957,146.783,146.856,587
2025-08-07 23:15:00,146.856,146.857,146.757,146.795,629
2025-08-07 23:30:00,146.797,146.873,146.792,146.844,482
2025-08-07 23:45:00,146.844,146.866,146.759,146.798,973
2025-08-08 00:00:00,146.796,147.05,146.716,147.029,2025
2025-08-08 00:15:00,147.028,147.132,147.028,147.101,1079
2025-08-08 00:30:00,147.099,147.116,147.05,147.061,878
2025-08-08 00:45:00,147.062,147.191,147.035,147.144,1358
2025-08-08 01:00:00,147.144,147.263,147.127,147.242,933
2025-08-08 01:15:00,147.242,147.351,147.242,147.289,738
2025-08-08 01:30:00,147.289,147.371,147.252,147.32,697
2025-08-08 01:45:00,147.323,147.323,147.231,147.281,655
2025-08-08 02:00:00,147.282,147.311,147.206,147.293,670
2025-08-08 02:15:00,147.291,147.291,147.211,147.234,501
2025-08-08 02:30:00,147.234,147.29,147.171,147.202,547
2025-08-08 02:45:00,147.203,147.209,147.152,147.196,437
2025-08-08 03:00:00,147.196,147.258,147.165,147.249,503
2025-08-08 03:15:00,147.249,147.305,147.238,147.261,468
2025-08-08 03:30:00,147.261,147.282,147.178,147.198,482
2025-08-08 03:45:00,147.199,147.245,147.184,147.187,412
2025-08-08 04:00:00,147.187,147.206,147.137,147.146,512
2025-08-08 04:15:00,147.147,147.163,147.111,147.155,432
2025-08-08 04:30:00,147.154,147.208,147.14,147.177,426
2025-08-08 04:45:00,147.177,147.178,147.135,147.154,362
2025-08-08 05:00:00,147.156,147.23,147.147,147.219,489
2025-08-08 05:15:00,147.219,147.292,147.193,147.28,716
2025-08-08 05:30:00,147.28,147.382,147.272,147.364,674
2025-08-08 05:45:00,147.363,147.417,147.314,147.407,654
2025-08-08 06:00:00,147.408,147.43,147.303,147.319,733
2025-08-08 06:15:00,147.321,147.371,147.241,147.346,760
2025-08-08 06:30:00,147.348,147.448,147.348,147.411,709
2025-08-08 06:45:00,147.411,147.426,147.297,147.324,582
2025-08-08 07:00:00,147.325,147.325,147.13,147.211,1041
2025-08-08 07:15:00,147.211,147.317,147.194,147.297,790
2025-08-08 07:30:00,147.298,147.384,147.206,147.371,1033
2025-08-08 07:45:00,147.372,147.391,147.275,147.318,980
2025-08-08 08:00:00,147.316,147.33,147.197,147.207,1042
2025-08-08 08:15:00,147.208,147.302,147.157,147.283,884
2025-08-08 08:30:00,147.285,147.483,147.279,147.47,1079
2025-08-08 08:45:00,147.47,147.694,147.467,147.644,1261
2025-08-08 09:00:00,147.644,147.656,147.541,147.581,931
2025-08-08 09:15:00,147.581,147.698,147.581,147.686,952
2025-08-08 09:30:00,147.685,147.717,147.605,147.666,1002
2025-08-08 09:45:00,147.667,147.722,147.587,147.705,882
2025-08-08 10:00:00,147.707,147.726,147.637,147.687,685
2025-08-08 10:15:00,147.686,147.769,147.675,147.751,635
2025-08-08 10:30:00,147.751,147.835,147.739,147.816,630
2025-08-08 10:45:00,147.816,147.831,147.78,147.795,704
2025-08-08 11:00:00,147.798,147.827,147.747,147.806,680
2025-08-08 11:15:00,147.806,147.847,147.777,147.783,685
2025-08-08 11:30:00,147.784,147.792,147.708,147.74,661
2025-08-08 11:45:00,147.741,147.837,147.716,147.808,640
2025-08-08 12:00:00,147.808,147.838,147.78,147.825,982
2025-08-08 12:15:00,147.823,147.89,147.771,147.772,921
2025-08-08 12:30:00,147.774,147.782,147.633,147.709,1124
2025-08-08 12:45:00,147.708,147.862,147.683,147.841,1208
2025-08-08 13:00:00,147.842,147.842,147.717,147.723,1032
2025-08-08 13:15:00,147.725,147.786,147.699,147.717,858
2025-08-08 13:30:00,147.715,147.784,147.642,147.777,1202
2025-08-08 13:45:00,147.776,147.9,147.773,147.876,1171
2025-08-08 14:00:00,147.877,147.903,147.7,147.742,1897
2025-08-08 14:15:00,147.741,147.799,147.686,147.779,1351
2025-08-08 14:30:00,147.781,147.834,147.703,147.803,1004
2025-08-08 14:45:00,147.803,147.84,147.729,147.812,1000
2025-08-08 15:00:00,147.814,147.829,147.704,147.732,986
2025-08-08 15:15:00,147.734,147.749,147.667,147.728,795
2025-08-08 15:30:00,147.728,147.739,147.632,147.7,965
2025-08-08 15:45:00,147.702,147.726,147.674,147.704,717
2025-08-08 16:00:00,147.704,147.794,147.672,147.789,735
2025-08-08 16:15:00,147.79,147.832,147.729,147.734,706
2025-08-08 16:30:00,147.734,147.739,147.696,147.719,608
2025-08-08 16:45:00,147.719,147.761,147.697,147.736,497
2025-08-08 17:00:00,147.736,147.739,147.693,147.699,577
2025-08-08 17:15:00,147.698,147.706,147.66,147.702,453
2025-08-08 17:30:00,147.702,147.712,147.654,147.675,445
2025-08-08 17:45:00,147.675,147.752,147.655,147.742,574
2025-08-08 18:00:00,147.74,147.763,147.648,147.674,1194
2025-08-08 18:15:00,147.672,147.676,147.627,147.648,646
2025-08-08 18:30:00,147.648,147.731,147.628,147.707,605
2025-08-08 18:45:00,147.709,147.775,147.662,147.663,553
2025-08-08 19:00:00,147.663,147.72,147.643,147.704,494
2025-08-08 19:15:00,147.704,147.808,147.692,147.773,646
2025-08-08 19:30:00,147.773,147.814,147.732,147.743,684
2025-08-08 19:45:00,147.741,147.766,147.7,147.749,645
2025-08-08 20:00:00,147.74,147.767,147.721,147.767,309
2025-08-08 20:15:00,147.767,147.79,147.727,147.763,242
2025-08-08 20:30:00,147.763,147.797,147.745,147.747,295
2025-08-08 20:45:00,147.751,147.776,147.712,147.722,646
2025-08-10 21:00:00,147.396,147.579,147.38,147.562,411
2025-08-10 21:15:00,147.51,147.592,147.477,147.574,605
2025-08-10 21:30:00,147.516,147.609,147.466,147.524,261
2025-08-10 21:45:00,147.526,147.676,147.468,147.601,295
2025-08-10 22:00:00,147.632,147.747,147.588,147.667,404
2025-08-10 22:15:00,147.667,147.728,147.636,147.721,237
2025-08-10 22:30:00,147.726,147.782,147.726,147.779,338
2025-08-10 22:45:00,147.779,147.779,147.717,147.717,201
2025-08-10 23:00:00,147.725,147.767,147.701,147.722,409
2025-08-10 23:15:00,147.72,147.722,147.637,147.67,340
2025-08-10 23:30:00,147.67,147.68,147.62,147.654,293
2025-08-10 23:45:00,147.651,147.684,147.622,147.654,443
2025-08-11 00:00:00,147.652,147.692,147.598,147.614,859
2025-08-11 00:15:00,147.614,147.662,147.566,147.634,538
2025-08-11 00:30:00,147.634,147.729,147.631,147.713,502
2025-08-11 00:45:00,147.711,147.74,147.654,147.656,704
