timestamp,open,high,low,close,volume
2025-05-28 14:30:00,0.59615,0.59656,0.59597,0.5964,470
2025-05-28 14:45:00,0.59638,0.59643,0.59531,0.59571,532
2025-05-28 15:00:00,0.59571,0.59591,0.59531,0.59531,393
2025-05-28 15:15:00,0.59532,0.59546,0.59495,0.59523,383
2025-05-28 15:30:00,0.59523,0.59528,0.59473,0.59482,377
2025-05-28 15:45:00,0.59483,0.59514,0.59482,0.59495,255
2025-05-28 16:00:00,0.59496,0.59542,0.59492,0.59535,278
2025-05-28 16:15:00,0.59535,0.59571,0.59535,0.59556,229
2025-05-28 16:30:00,0.59556,0.59565,0.5954,0.59559,231
2025-05-28 16:45:00,0.59559,0.59563,0.59541,0.59558,203
2025-05-28 17:00:00,0.59558,0.59615,0.59553,0.59615,195
2025-05-28 17:15:00,0.59616,0.59635,0.59614,0.59616,166
2025-05-28 17:30:00,0.59617,0.59637,0.596,0.59611,204
2025-05-28 17:45:00,0.59611,0.59624,0.59581,0.59581,179
2025-05-28 18:00:00,0.5958,0.59643,0.59567,0.59632,221
2025-05-28 18:15:00,0.59635,0.59635,0.59579,0.59582,221
2025-05-28 18:30:00,0.59583,0.59596,0.59567,0.5959,202
2025-05-28 18:45:00,0.5959,0.59617,0.59584,0.59605,233
2025-05-28 19:00:00,0.59605,0.59623,0.59594,0.59609,211
2025-05-28 19:15:00,0.59609,0.59615,0.59589,0.59592,148
2025-05-28 19:30:00,0.59592,0.59601,0.59581,0.59599,149
2025-05-28 19:45:00,0.59599,0.59601,0.59572,0.5958,200
2025-05-28 20:00:00,0.59579,0.59617,0.59574,0.59588,130
2025-05-28 20:15:00,0.59588,0.59621,0.59583,0.59621,101
2025-05-28 20:30:00,0.59621,0.59672,0.59614,0.59672,177
2025-05-28 20:45:00,0.59672,0.59673,0.59644,0.59655,211
2025-05-28 21:00:00,0.59656,0.5966,0.59639,0.59644,62
2025-05-28 21:15:00,0.59647,0.59652,0.59622,0.59622,91
2025-05-28 21:30:00,0.59624,0.59625,0.59606,0.59624,148
2025-05-28 21:45:00,0.59624,0.59642,0.5962,0.5963,129
2025-05-28 22:00:00,0.5964,0.59666,0.5964,0.59664,156
2025-05-28 22:15:00,0.59664,0.59671,0.59654,0.5966,84
2025-05-28 22:30:00,0.5966,0.59701,0.59659,0.59682,129
2025-05-28 22:45:00,0.59682,0.59729,0.59682,0.59728,203
2025-05-28 23:00:00,0.5973,0.59759,0.59666,0.59684,393
2025-05-28 23:15:00,0.59684,0.59685,0.59644,0.59668,375
2025-05-28 23:30:00,0.59668,0.59675,0.59454,0.59454,662
2025-05-28 23:45:00,0.59453,0.59645,0.59453,0.59551,703
2025-05-29 00:00:00,0.59552,0.59617,0.59511,0.59544,747
2025-05-29 00:15:00,0.59543,0.59621,0.5947,0.59598,605
2025-05-29 00:30:00,0.59598,0.59603,0.59521,0.59539,477
2025-05-29 00:45:00,0.59539,0.59587,0.5952,0.59529,499
2025-05-29 01:00:00,0.59529,0.59536,0.59453,0.59483,552
2025-05-29 01:15:00,0.59483,0.59485,0.59373,0.59403,513
2025-05-29 01:30:00,0.594,0.59417,0.59336,0.59358,509
2025-05-29 01:45:00,0.59357,0.594,0.59302,0.59397,496
2025-05-29 02:00:00,0.59396,0.59399,0.59244,0.59295,524
2025-05-29 02:15:00,0.59297,0.59362,0.59285,0.59362,366
2025-05-29 02:30:00,0.59362,0.59431,0.59356,0.59423,411
2025-05-29 02:45:00,0.59424,0.59424,0.5932,0.59327,336
2025-05-29 03:00:00,0.59327,0.59339,0.59275,0.59314,349
2025-05-29 03:15:00,0.59313,0.59379,0.59303,0.59361,301
2025-05-29 03:30:00,0.59361,0.59383,0.59342,0.59361,268
2025-05-29 03:45:00,0.59363,0.59413,0.59351,0.59379,341
2025-05-29 04:00:00,0.59376,0.59376,0.59332,0.59347,236
2025-05-29 04:15:00,0.59347,0.59387,0.59341,0.59381,226
2025-05-29 04:30:00,0.59383,0.59429,0.59383,0.59425,196
2025-05-29 04:45:00,0.59425,0.59429,0.59397,0.59414,229
2025-05-29 05:00:00,0.59414,0.59417,0.59364,0.59372,228
2025-05-29 05:15:00,0.59372,0.59417,0.59363,0.59397,224
2025-05-29 05:30:00,0.59398,0.59427,0.59379,0.59379,272
2025-05-29 05:45:00,0.59378,0.59391,0.59303,0.5935,396
2025-05-29 06:00:00,0.59352,0.59424,0.59315,0.59422,431
