equity
0
-10
30
20
60
100
140
180
170
210
250
290
330
320
360
350
390
430
470
510
500
490
480
520
560
600
640
680
720
760
750
740
780
820
860
850
840
830
820
810
850
840
830
820
860
850
890
880
870
860
850
840
830
820
810
850
840
830
870
860
900
890
880
920
910
950
940
980
1020
1060
1100
1090
1080
1070
1060
1100
1090
1080
1070
1110
1100
1090
1130
1170
1160
1200
1240
1280
1270
1260
1250
1240
1280
1320
1360
1350
1340
1330
1320
1310
1300
1290
1280
1270
1260
1250
1240
1230
1220
1210
1200
1190
1180
1220
1210
1200
1190
1180
1170
1160
1150
1190
1230
1220
1260
1300
1290
1330
1370
1360
1350
1340
1330
1320
1310
1300
1290
1330
1370
1360
1400
1440
1480
1520
1560
1600
1640
1680
1720
1760
1800
1840
1880
1920
1910
1950
1990
2030
2070
2110
2100
2090
2080
2120
2110
2150
2140
2130
2120
2160
2200
2240
2280
2320
2310
