entry_time,exit_time,signal,entry_price,exit_price,pnl_pips,confidence
2025-11-28 19:30:00,2025-11-28 19:45:00,SELL,3052.1,3051.7,40,0.40576693
2025-11-28 21:30:00,2025-11-28 21:45:00,SELL,3050.76,3050.36,40,0.451656
2025-11-29 15:00:00,2025-11-29 15:15:00,BUY,2992.46,2992.86,40,0.57860017
2025-11-29 15:30:00,2025-11-29 15:45:00,BUY,3001.06,3001.46,40,0.48837656
2025-11-30 17:00:00,2025-11-30 17:15:00,BUY,3034.61,3035.01,40,0.4033522
2025-11-30 21:30:00,2025-11-30 21:45:00,BUY,3021.16,3021.56,40,0.4265835
2025-11-30 21:45:00,2025-11-30 22:00:00,BUY,3022.21,3022.61,40,0.4085978
2025-12-02 10:15:00,2025-12-02 10:30:00,BUY,2805.5,2805.9,40,0.5018842
2025-12-02 15:15:00,2025-12-02 15:30:00,BUY,2959.04,2959.44,40,0.8392608
2025-12-02 15:45:00,2025-12-02 16:00:00,BUY,3005.88,3006.28,40,0.8034169
2025-12-04 09:15:00,2025-12-04 09:30:00,BUY,3194.79,3195.19,40,0.47922066
2025-12-05 00:00:00,2025-12-05 00:15:00,BUY,3133.31,3133.71,40,0.593876
2025-12-05 00:30:00,2025-12-05 00:45:00,SELL,3152.82,3152.42,40,0.54227316
2025-12-05 15:30:00,2025-12-05 15:45:00,SELL,3132.49,3132.0899999999997,40,0.42849174
2025-12-06 00:30:00,2025-12-06 00:45:00,SELL,3028.44,3028.04,40,0.52315784
2025-12-06 23:45:00,2025-12-07 00:00:00,SELL,3038.1,3037.7,40,0.48807395
2025-12-07 04:00:00,2025-12-07 04:15:00,SELL,3055.02,3054.62,40,0.40015957
2025-12-10 09:45:00,2025-12-10 10:00:00,SELL,3347.87,3347.47,40,0.54521054
2025-12-11 04:45:00,2025-12-11 05:00:00,SELL,3214.62,3214.22,40,0.5819323
2025-12-13 02:45:00,2025-12-13 03:00:00,BUY,3084.61,3085.01,40,0.41107416
2025-12-13 21:00:00,2025-12-13 21:15:00,BUY,3100.38,3100.78,40,0.57426745
2025-12-14 02:30:00,2025-12-14 02:45:00,BUY,3121.9,3122.3,40,0.40057823
2025-12-16 21:00:00,2025-12-16 21:15:00,BUY,2941.5,2941.9,40,0.4723376
2025-12-19 21:15:00,2025-12-19 21:30:00,SELL,2980.71,2980.31,40,0.4346425
2025-12-22 16:15:00,2025-12-22 16:30:00,SELL,3055.24,3054.8399999999997,40,0.41874513
2025-12-23 04:45:00,2025-12-23 05:00:00,BUY,2981.76,2982.1600000000003,40,0.44723946
2025-12-23 10:45:00,2025-12-23 11:00:00,BUY,2965.17,2965.57,40,0.4099659
2025-12-25 04:15:00,2025-12-25 04:30:00,BUY,2941.11,2941.51,40,0.42959636
2025-12-26 21:15:00,2025-12-26 21:30:00,BUY,2929.81,2929.71,-10,0.45290822
2025-12-26 21:45:00,2025-12-26 22:00:00,BUY,2922.19,2922.59,40,0.48778293
2025-12-27 15:45:00,2025-12-27 16:00:00,BUY,2924.95,2925.35,40,0.42372128
2025-12-27 23:00:00,2025-12-27 23:15:00,SELL,2932.31,2932.41,-10,0.44401163
