equity
0
40
80
120
160
200
240
280
320
310
300
290
330
370
410
450
490
530
570
610
650
690
730
770
810
850
890
930
970
1010
1050
1040
1080
1120
1160
1150
1190
1230
1270
1310
1350
1340
1380
1420
1460
1500
1540
1580
1620
1660
1700
1740
1780
1770
1810
1850
1890
1930
1970
2010
2050
2090
2130
2170
2160
2200
2240
2230
2270
2310
2350
2390
2430
2470
2510
2550
2590
2630
2670
2710
2750
2790
2830
2870
2860
2900
2940
2980
3020
3060
3050
3090
3130
3170
3210
3250
3290
3330
3370
3410
3450
3490
3530
3520
3560
3600
3640
3680
3720
3760
3800
3840
3830
3820
3860
3900
3940
3980
4020
4060
4100
4140
4180
4220
4260
4300
4340
4380
4420
4460
4500
4540
4580
4570
4610
4650
4690
4730
4770
4810
4850
4890
4930
4970
5010
5050
5090
5130
5170
5210
5250
5290
5280
5320
5360
5400
5440
5480
5520
5560
5600
5640
5680
5720
5760
5800
5790
5830
5870
5910
5900
5940
5980
6020
6060
6100
6140
6130
6170
6210
6250
6290
6330
6370
6410
6450
6490
6530
6570
6610
6650
6690
6730
6770
6810
6800
6840
6880
6920
6960
7000
7040
7080
7120
7160
7200
7240
7280
7270
7310
7300
7290
7330
7370
7410
7450
7440
7480
7520
7560
7600
7640
7680
7720
7760
7800
7840
7880
7920
7960
8000
8040
8080
8120
8160
8200
8240
8280
8320
8360
8400
8440
8480
8520
8560
8600
8640
8680
8720
8710
8750
8790
8830
8870
8910
8950
8990
9030
9070
9110
9150
9190
9230
9270
9310
9300
9340
9380
9370
9410
9450
9440
9480
9470
9510
9550
9590
9630
9670
9710
9750
9790
9830
9870
9910
9950
9940
9980
10020
10060
10100
10140
10180
10220
10260
10300
10340
10380
10370
10410
10450
10490
10530
10570
10560
10600
10640
10680
10720
10760
10800
10840
10880
10920
10960
10950
10990
11030
11070
11110
11150
11190
11230
11270
11310
11300
11340
11380
11420
11460
11500
11490
11530
11520
11510
11500
11540
11530
11520
11510
11550
11590
11580
11570
11560
11550
11540
11580
11620
11610
11600
11590
11580
11570
11560
11550
11540
11530
11520
11510
11500
11490
11480
11470
11510
11500
11540
11530
11520
11510
11500
11490
11480
11470
11460
11450
11440
11430
11420
11410
11400
11440
11480
11520
11560
11550
11540
11530
11520
11510
11500
11490
11480
11470
11510
11500
11490
11480
11470
11460
11450
11440
11430
11420
11410
11400
11390
11380
11370
11360
11350
11340
11330
11320
11310
11300
11290
11280
11270
11260
11250
11240
11230
11220
11210
11200
11190
11180
11170
11210
11250
11240
11230
11220
11210
11200
11240
11230
11220
11210
11200
11190
11180
11170
11160
11150
11140
11130
11120
11110
11100
11090
11130
11170
11210
11250
11290
11330
11320
11310
11300
11290
11280
11320
11360
11350
11340
11380
11370
11410
11450
11490
11480
11470
11460
11450
11440
11430
11420
11410
11400
11440
11430
11420
11410
11400
11390
11380
11420
11410
11400
11390
11380
11370
11360
11350
11340
11330
11320
11310
11300
11290
11280
11270
11260
11250
11240
11280
11320
11360
11400
11440
11480
11470
11460
11450
11440
11430
11420
11410
11400
11390
11380
11420
11410
11400
11390
11380
11370
11360
11350
11390
11430
11470
11460
11450
11490
11530
11520
11510
11500
11490
11530
11520
11510
11500
11490
11480
11470
11460
11450
11440
11430
11420
11410
11400
11440
11430
11420
11410
11400
11390
11380
11370
11360
11350
11340
11330
11320
11310
11350
11390
11430
11420
11410
11400
11390
11380
11370
11360
11350
11390
11430
11470
11510
11550
11590
11630
11670
11660
11700
11690
11680
11670
11660
11650
11640
11630
11620
11610
11600
11590
11580
11570
11560
11550
11540
11530
11520
11510
11500
11490
11480
11470
11460
11450
11440
11430
11420
11410
11400
11390
11380
11370
11360
11350
11340
11330
11320
11310
11300
11290
11280
11270
11260
11250
11240
11230
11220
11210
11200
11190
11180
11170
11160
11150
11140
11130
11120
11110
11100
11090
11080
11070
11060
11050
11040
11030
11020
11010
11000
10990
10980
10970
10960
10950
10940
10930
10970
11010
11000
10990
11030
11070
11060
11050
11040
11030
11070
11110
11150
11140
11180
11170
11160
11200
11240
11280
11320
11360
11400
11440
11480
11520
11560
11600
11640
11680
11670
11660
11650
11640
11630
11670
11710
11750
11790
11830
11870
11910
11950
11940
11930
11920
11910
11900
11890
11880
11870
11860
11850
11890
11880
11870
11860
11850
11840
11830
11820
11810
11850
11840
11830
11820
11810
11800
11790
11780
11770
11760
11750
11740
11730
11720
11710
11700
11690
11730
11770
11810
11850
11890
11930
11970
12010
12050
12090
12130
12170
12210
