feature,importance
sweep_magnitude,0.05471233025003745
hour_sin,0.05173428217529306
bb_lower,0.04641264143195888
bb_upper,0.045122760992399785
fvg_direction,0.043988024152418655
sma_50,0.04317891897162147
sma_200,0.042179166038800876
is_bullish,0.03221337944752598
volatility_50,0.029853775480186
dist_to_swing_high,0.02931301349906851
internal_ob,0.02887724638272883
dist_to_swing_low,0.02885780780411687
macd_signal,0.028006095446802045
has_fvg,0.023663541806409946
return_50,0.02022391800254483
macd,0.01983830760890443
hour_cos,0.01916645633014611
dist_to_internal_high,0.01862300607296463
price_position_50,0.01817417563989181
dist_to_internal_low,0.017540943277689503
bb_width,0.017468675451776182
volatility_20,0.016436053434332142
dow_sin,0.01643267562154803
return_20,0.01612431149257892
price_position_100,0.015922006204176394
volatility_10,0.01590677320759577
dist_vs_prev_high,0.014903169501144651
atr_ratio,0.014131924887923204
rsi_14,0.01394852529995758
return_1,0.013510059242760213
macd_hist,0.01288405582741284
price_position_20,0.012618330073480446
lower_wick_ratio,0.012448928011121869
upper_wick_ratio,0.012236076348184292
atr,0.011926187052010609
dow_cos,0.011349009833517786
stoch_d,0.009506326351472716
bearish_sweeps_recent,0.009365768336600553
stoch_k,0.008786048789053695
bb_position,0.008708473277004962
return_5,0.008354243097851004
return_10,0.008100101889449323
bullish_sweeps_recent,0.008066194213040884
return_3,0.006120565043615008
internal_trend,0.0056697296872875134
in_premium,0.005122304681217676
body_ratio,0.0047343856313494985
institutional_candles_recent,0.004548420341886867
has_mitigation,0.00427954757314444
breaker_block,0.004124865765946081
sma_cross,0.0038174111263098577
liquidity_sweep,0.003701411933114867
has_breaker,0.003642740546773578
bos_momentum,0.00344071843518287
above_sma200,0.002665968656051261
internal_choch,0.0022857885206890188
bullish_confluence,0.0021880275468225048
mitigation_block,0.0021423674044901476
rsi_overbought,0.001445212126252858
bearish_confluence,0.0013972690934956065
above_previous_high,0.001280291980739556
internal_bos,0.001033834450664225
choch_count,0.0010320292314673326
mm_phase,0.0008807392408118742
in_discount,0.0008482940047958383
mm_accumulation,0.0007790241766429411
premium_rejection,0.0005816976784026418
institutional_activity,0.0003435068699218567
below_previous_low,0.00023072243292500207
rsi_oversold,0.0002298426192950066
in_equilibrium,0.00019594335864385473
has_eql,0.00016391856818390638
discount_acceptance,0.00013987961285304276
retracement_direction,0.00011711678701969122
ob_volume_weight,1.837113576218172e-06
swing_ob,8.795049236122292e-07
swing_choch,0.0
asian_kill_zone_active,0.0
new_york_active,0.0
london_active,0.0
tokyo_active,0.0
sydney_active,0.0
swing_bos,0.0
structure_aligned,0.0
swing_trend,0.0
has_eqh,0.0
london_open_kill_zone_active,0.0
new_york_kill_zone_active,0.0
london_close_kill_zone_active,0.0
inducement_zone,0.0
in_inducement,0.0
dist_to_inducement,0.0
amd_pattern,0.0
deepest_retracement_pct,0.0
current_retracement_pct,0.0
ob_strength,0.0
high_strength_ob,0.0
institutional_candle,0.0
mm_distribution,0.0
mm_manipulation,0.0
bullish_mitigation_trend,0.0
bullish_trend_discount,0.0
sweep_reversal_setup,0.0
bearish_mitigation_trend,0.0
bearish_trend_premium,0.0
bos_with_ob,0.0
choch_with_ob,0.0
bullish_fvg_trend,0.0
bearish_fvg_trend,0.0
