entry_time,exit_time,signal,entry_price,exit_price,pnl_pips,confidence
2025-11-27 05:45:00,2025-11-27 06:00:00,BUY,4147.223,4147.623,40,0.4594408223086356
2025-11-27 08:45:00,2025-11-27 09:00:00,SELL,4165.802,4165.402,40,0.4087711547218774
2025-11-27 13:00:00,2025-11-27 13:15:00,BUY,4151.225,4151.625,40,0.4182421526589512
2025-11-27 16:15:00,2025-11-27 16:30:00,BUY,4154.449,4154.848999999999,40,0.46989952083146647
2025-11-28 06:45:00,2025-11-28 07:00:00,SELL,4187.555,4187.155000000001,40,0.4037360357905264
2025-11-28 09:15:00,2025-11-28 09:30:00,BUY,4161.294,4161.6939999999995,40,0.4400145649038533
2025-12-05 11:00:00,2025-12-05 11:15:00,BUY,4224.174,4224.574,40,0.4333975110223387
2025-12-08 11:00:00,2025-12-08 11:15:00,BUY,4203.353,4203.753,40,0.44813799292752504
2025-12-09 06:00:00,2025-12-09 06:15:00,BUY,4174.657,4175.057,40,0.5062547972819482
2025-12-09 14:15:00,2025-12-09 14:30:00,BUY,4193.395,4193.795,40,0.41954419390456726
2025-12-10 10:30:00,2025-12-10 10:45:00,BUY,4194.168,4194.067999999999,-10,0.44165629596056033
2025-12-15 09:15:00,2025-12-15 09:30:00,SELL,4347.763,4347.363,40,0.5550206912787075
2025-12-15 12:30:00,2025-12-15 12:45:00,SELL,4345.564,4345.164000000001,40,0.463028888073044
2025-12-18 11:00:00,2025-12-18 11:15:00,SELL,4327.233,4326.8330000000005,40,0.4244563107175523
2025-12-18 13:00:00,2025-12-18 13:15:00,BUY,4316.497,4316.897,40,0.4870424495550862
2025-12-19 12:00:00,2025-12-19 12:15:00,BUY,4324.061,4324.460999999999,40,0.4540296073135747
2025-12-19 14:45:00,2025-12-19 15:00:00,BUY,4332.503,4332.902999999999,40,0.40365822391755757
2025-12-19 21:30:00,2025-12-19 21:45:00,BUY,4338.19,4338.589999999999,40,0.43812611992564093
