swing_trend,internal_trend,structure_aligned,swing_bos,swing_choch,internal_bos,internal_choch,bos_momentum,choch_count,swing_ob,internal_ob,dist_to_swing_high,dist_to_swing_low,dist_to_internal_high,dist_to_internal_low,in_premium,in_discount,in_equilibrium,return_1,return_3,return_5,return_10,return_20,return_50,volatility_10,volatility_20,volatility_50,atr,atr_ratio,price_position_20,price_position_50,price_position_100,body_ratio,upper_wick_ratio,lower_wick_ratio,is_bullish,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,sydney_active,tokyo_active,london_active,new_york_active,asian_kill_zone_active,london_open_kill_zone_active,new_york_kill_zone_active,london_close_kill_zone_active,has_fvg,fvg_direction,has_eqh,has_eql,liquidity_sweep,sweep_magnitude,bullish_sweeps_recent,bearish_sweeps_recent,inducement_zone,in_inducement,dist_to_inducement,mm_phase,amd_pattern,institutional_candle,mm_accumulation,mm_manipulation,mm_distribution,institutional_candles_recent,breaker_block,has_breaker,mitigation_block,has_mitigation,ob_volume_weight,ob_strength,high_strength_ob,retracement_direction,current_retracement_pct,deepest_retracement_pct,above_previous_high,below_previous_low,dist_vs_prev_high,bullish_trend_discount,bearish_trend_premium,bos_with_ob,choch_with_ob,bullish_fvg_trend,bearish_fvg_trend,sweep_reversal_setup,bullish_mitigation_trend,bearish_mitigation_trend,premium_rejection,discount_acceptance,bullish_confluence,bearish_confluence,institutional_activity,open,high,low,close,timestamp,rsi_14,rsi_overbought,rsi_oversold,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_position,bb_width,stoch_k,stoch_d,sma_50,sma_200,above_sma200,sma_cross
0,0,0,0,0,0,0,0.0,0.0,0,0,-0.5993883779216087,7.192660535061434,0.599388377921913,1.113149844711733,0,0,0,0.0006026731470230029,0.0006318531767632862,0.0011379109122739983,0.0009334798378080045,2.914488895799927e-05,-9.714585478715065e-06,0.0002965875549052813,0.0002741288297740636,0.0004479368032361703,0.04671428571428647,0.6301306500923383,0.8733031670256305,0.579579579405528,0.7087198514455062,0.6543209868464589,0.3456790119189733,0.0,1,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,0.765288690447129,0.0,6.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-2.9969418896089564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.884,102.965,102.884,102.937,2025-12-19 00:00:00,58.593540871487136,0,0,-0.007937862543712981,-0.017389780231094634,0.009451917687381652,102.93289040179351,102.79690959820647,1.0302218989375973,0.001321935894430907,87.33031670256305,76.24583376092626,102.90496000000002,102.82487499999999,1,1
0,1,0,0,0,0,1,0.0,0.0,0,0,-0.8940809949349423,7.610591883715181,-1.7445482827999856,1.417445479774969,0,0,0,0.00012629083808546326,0.0008555151562288366,0.0007776805677068843,0.0010014876466986067,0.00023317723412930036,3.8855322207709264e-05,0.00029647478734988486,0.00027482095199228633,0.0004481616243257392,0.04585714285714358,0.6201220917354213,0.9321266964108009,0.6186186184328594,0.7328385898454944,0.30232558069244286,0.0930232555974205,0.6046511613845552,1,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,0.6147540975206587,0.0,6.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-2.7694703989449345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.937,102.954,102.911,102.95,2025-12-19 00:15:00,60.14806341620871,0,0,-0.0010489151547403708,-0.014121607215823782,0.013072692061083411,102.93928009507368,102.79291990492632,1.073243310275841,0.0014228223889829821,93.2126696410801,84.04256191935836,102.90503999999999,102.82665000000001,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-2.152354566463359,8.124653723857858,-2.9085872519776093,2.617728526779821,0,0,0,0.0006799417192810964,0.0014094775212636357,0.0014386810793995952,0.0021108333414394664,0.0011078071249488453,0.0009035530035850226,0.0002839763881307567,0.0003078708643100339,0.0004574416314959878,0.05157142857142917,0.6981916633038857,0.9230769227681688,0.8288288285799239,0.8627087196915201,0.6194690260004121,0.2035398228288182,0.17699115028581405,1,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,-1,1.8228812381677661,0.0,6.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-1.1052631557515964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.95,103.043,102.93,103.02,2025-12-19 00:30:00,67.27291237113532,0,0,0.009944407331261118,-0.009308404306406802,0.01925281163766792,102.97114649623919,102.77245350376083,1.2458743160836148,0.001931462193510337,92.30769227681688,90.95022620681999,102.90690000000001,102.82877,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-3.504294472507859,8.795092009431777,-4.1742331216638195,3.9165644104499884,1,0,0,0.0009027373325567467,0.0017097836540795885,0.0024401625478798206,0.0027716186252770836,0.0025083855913663466,0.002147883217354263,0.00035898828361977114,0.00033383751207497197,0.00047113952763244027,0.05821428571428555,0.787728826909577,0.9485861180080852,0.9485861180080852,0.9653979237084148,0.8245614027854922,0.1754385963373149,0.0,1,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,3.03050801186416,0.0,6.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.6184049069131946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.019,103.133,103.019,103.113,2025-12-19 00:45:00,73.9391941130047,1,0,0.02586288611850307,-0.0022741462214248276,0.028137032339927898,103.03084210819851,102.73855789180148,1.2810890464292986,0.0028408909818178588,94.85861180080852,93.45965790623514,102.91131999999999,102.83130000000001,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-2.5410958863497433,7.463470307706843,-3.1643835565865284,2.9246575295723805,0,0,0,-0.00043641441913244705,0.0011461874696454544,0.0018760631834751074,0.0023242470509292623,0.001944239219193511,0.0013990905911156482,0.00041864353637795503,0.00035668152372364596,0.0004743098195427158,0.0625714285714279,0.845461914465847,0.8329048841046557,0.8329048841046557,0.8830935250210299,0.4945054939621334,0.09890109879242667,0.4065934061465389,0,1,4,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,2.878572872655413,0.0,7.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-1.0388127837278995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.113,103.122,103.031,103.068,2025-12-19 01:00:00,66.844166851944,0,0,0.03445015142339969,0.005070713307540076,0.029379438115859614,103.06188612382387,102.72751387617616,1.0182846397011482,0.003249654721260734,83.29048841046557,90.15226416269697,102.9142,102.833665,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-2.0322580614567265,6.668817194262119,-2.619354834766509,2.393548383493516,0,0,0,-0.00023285597857725104,0.00023296447291798472,0.0010394707442415996,0.0021785644816183503,0.0015551494887444672,0.0012340041003915392,0.00043324625946148244,0.00036383845508146113,0.0004755625809106727,0.06642857142856988,0.8950052918361862,0.7712082260228267,0.7712082260228267,0.8399280574028923,0.27906976711737613,0.4999999994186873,0.22093023230114595,0,1,4,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,2.720172363694879,0.0,8.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-1.3397849442196894,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.068,103.111,103.025,103.044,2025-12-19 01:15:00,63.35254781719407,0,0,0.03887094160333504,0.011830758966699068,0.027040182636635973,103.08256205240127,102.72283794759875,0.8928010328589895,0.0034957693510716814,77.12082260228267,85.08997427118557,102.91673999999999,102.8358,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-0.8406113524269163,5.548034926018386,-1.4366812205115598,1.207423578940543,0,0,0,-0.0007763673770427859,-0.001445016632238394,0.0001359883438563081,0.0009137746670555558,0.000631687382773416,0.0003011667783896499,0.0005213222728009688,0.0004102361993309603,0.000488421310055703,0.06542857142857018,0.8793318601986442,0.5655526990834087,0.5655526990834087,0.6805293004384668,0.8876404484409539,0.07865168530478349,0.03370786513066712,0,1,4,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.0,0,0,-1,1.8956708767198784,0.0,9.0,0,0,0.0,0,0,1,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-2.582969428366643,0,0,0,0,0,0,0,0,0,0,0,0,1,1,103.043,103.05,102.961,102.964,2025-12-19 01:30:00,53.349019450177906,0,0,0.03550978357787926,0.01656656388893511,0.018943219688944152,103.08786782412975,102.72403217587024,0.6595500611656633,0.0035356133271157793,52.528089872885495,70.97980029521122,102.91735999999999,102.83729,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-0.9613733891137087,5.587982824224046,-1.5472102981049618,1.321888410031403,0,0,0,8.740919156213778e-05,-0.0009217215818683178,-0.00045622209279749804,0.0009818026285091097,0.0011180462385034229,0.0004274791361034147,0.0005207216973521191,0.0003976177360346983,0.0004885103216426619,0.06657142857142873,0.8920026020742007,0.5886889458640946,0.5886889458640946,0.6975425329494293,0.1323529409818155,0.49999999926470595,0.36764705828289046,1,1,4,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,1.3164080847385116,0.0,9.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-2.4034334727844855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.964,103.007,102.939,102.973,2025-12-19 01:45:00,54.22472339428107,0,0,0.03318967648013427,0.01989118640717494,0.013298490072959326,103.09450400778546,102.72889599221453,0.6676659080833092,0.0035526379952029517,51.219512179505614,60.28947488489124,102.91823999999998,102.83895000000001,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-0.616803277803645,5.034836058351589,-1.1762295065093997,0.9610655723918017,0,0,0,-0.00020393695434728354,-0.0008928224835992316,-0.0015613938106737724,0.0008749586825067546,0.000923612393906037,-0.0006891664968016187,0.0005262377610589829,0.00040165702608198014,0.0004715462089106271,0.06971428571428666,0.9326682326073493,0.5347043700424942,0.5347043700424942,0.6578449904238504,0.34426229451757606,0.5573770482666294,0.0983606555764503,0,2,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,1.320309866863837,0.0,10.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-2.596311471685546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.973,103.007,102.946,102.952,2025-12-19 02:00:00,51.78220126974079,0,0,0.02931848514737112,0.02177664615521418,0.007541838992156942,103.09820341884664,102.73469658115339,0.5977973348886657,0.0035320576807036275,44.817073157066865,49.52155840315263,102.91682,102.84056000000001,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-0.4305555549574423,4.708333326793917,-0.9722222208718094,0.763888887827822,0,0,0,-0.00011655917320696485,-0.00023309117749892305,-0.0012418985524119686,0.0006318347509113309,0.0007680267545522312,-0.0009511054174188294,0.0005298431230585779,0.00040330733727740576,0.0004711963921910092,0.0720000000000007,0.961648539070512,0.5038560410015795,0.5038560410015795,0.6147704589591247,0.21052631542018174,0.14035087694670473,0.6491228058787275,0,2,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,0.6881198128742625,0.0,11.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-2.680555551832506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.952,102.96,102.903,102.94,2025-12-19 02:15:00,50.38553179210901,0,0,0.02499412173682458,0.02242014127153626,0.0025739804652883218,103.1005056999575,102.7402943000425,0.5544124920787666,0.003499902836706696,37.942122174294404,44.65956917028894,102.91485999999999,102.84234000000001,1,1
0,0,0,0,0,0,0,0.0,0.0,0,1,-0.6738703330613699,4.90962671230502,-1.210216108355217,1.0039292717037374,0,0,0,0.00017485914124737434,-0.0001456692531052184,-0.0008345949303210087,0.00020400827690725265,0.0011376785523284916,-0.0004368804792093117,0.000497752302873831,0.0004005273249910394,0.00046966436693764846,0.07271428571428576,0.9699857061858304,0.5501285345629514,0.5501285345629514,0.6212121210776569,0.2833333328610322,0.4166666659723012,0.2999999995,1,2,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,1.0066657583911278,0.0,12.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-2.4066797609337987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.941,102.983,102.923,102.958,2025-12-19 02:30:00,52.45698805525513,0,0,0.022757151865448577,0.022487543390318727,0.0002696084751298497,103.1030673306561,102.74943266934392,0.5897819230253039,0.0034358063303791303,43.72990352291605,42.163032951425755,102.91396,102.844995,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-1.3059701475480958,5.328358201996551,-1.8152985050919015,1.6194029829596686,0,0,0,0.0004953476174751614,0.0005536560727330553,0.00043704595781046685,0.0005730937348227272,0.001575155327817157,0.0008550247277037126,0.0005196662136914196,0.0004123539922348994,0.0004609039138850988,0.07657142857142876,1.020078026997718,0.6812339329868381,0.6812339329868381,0.7316017314433803,0.5999999992940842,0.1176470586851703,0.2823529408442749,1,2,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,1.5028348910405944,0.0,13.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-1.6194029829596686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102.958,103.019,102.934,103.009,2025-12-19 02:45:00,57.82929308194304,0,0,0.024813575449257996,0.022952749802106584,0.0018608256471514123,103.11072313913924,102.75797686086075,0.711625195007466,0.0034269053846309617,60.128617344010706,47.26688101374037,102.91572000000001,102.848235,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-1.5312499980296275,5.494485287047583,-2.0330882326780126,1.8400735270440183,0,0,0,0.0001844499024357127,0.0008548669127648179,0.0005341205947191341,7.765482430599491e-05,0.0021886520821376987,0.0019157647013059442,0.00047545592143014053,0.00039513220867535306,0.0004430803219810106,0.07771428571428629,1.0360720665728822,0.7050561795772556,0.730077120634965,0.7727272725600325,0.2727272723140496,0.24242424205678945,0.4848484841140095,1,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,-1,1.8496951403030994,0.0,14.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,-1.3511029394377774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.01,103.044,102.978,103.028,2025-12-19 03:00:00,59.65822315936439,0,0,0.027657627254811246,0.02389372529264752,0.003763901962163727,103.11527262595749,102.77592737404248,0.7428205476892229,0.0032963550838016,61.25461252352618,55.03771113015096,102.91966000000001,102.851165,1,1
0,0,0,0,0,0,0,0.0,0.0,0,0,-2.472906401504446,5.507389157135583,-2.857142854327875,2.709359603241941,0,0,0,0.0012812051092905286,0.001961965073136618,0.0020203590022533913,0.00045581061553834346,0.0032286925740070416,0.001825739035854479,0.0005618222629147792,0.0004739436306463135,0.0004377069003317061,0.10149999999999945,1.349349537661108,0.8255813951568319,0.8472505089924074,0.8670212764420108,0.33417085418738635,0.18844221100793807,0.4773869345534193,1,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,-1,4.377601712934525,0.0,15.0,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,0,0.0,0.0,0,1,0.0,0.0,1,0,0.26600985195468163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.027,103.235,102.837,103.16,2025-12-19 03:15:00,69.54147913401036,0,0,0.040100600865940805,0.027135100407306177,0.012965500458634628,103.14765715918799,102.77674284081203,1.0332767976246535,0.003602431944693802,81.15577887408057,67.51300291387247,102.92342000000001,102.85477499999999,1,1
